ItemId,DEL_PRODUCT,StructureId,APDivision,APLabel,APMerchDivision,APClass,APSubClass,ProductCategoryCode,ProductCategoryDesc,ProductClassCode,ProductClassDesc,ProductSubclassCode,ProductSubclassDesc,MerchDivisionCode,MerchDivisionDesc,ColorFamily,USBoardNumber,MerchOrganizationDesc,MSSP,FactoryCost,APSeasonYear,APSeason,APYear,APItemDescription,RetailTypeId,EventId,USSizeOffering
CWPOSWEY6820090,0,CW,CW,PO,Y,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,323,CB PRL APP BOYS 8-20,NAVY-410,32374691,CHILDRENS APPAREL,NULL,8.56,NOS9990,NOS,9990,LS PIMA VN-TOPS-SWEATER-PIMA COTTON,SINGLE PRICE,FULLPRICE,S-XL
CWPOSWEO6820104,0,CW,CW,PO,O,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,311,CG RL APP TODD GIRLS,NATURAL-101,31174732,CHILDRENS APPAREL,NULL,9.36,NOS9990,NOS,9990,PEPLUM CARD-TOPS-SWEATER-PIMA,SINGLE PRICE,FULLPRICE,2T-4T
CWPOSWER6820081,0,CW,CW,PO,R,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,312,CG RL APP GIRLS 2-6X,NATURAL-101,31274732,CHILDRENS APPAREL,NULL,9.65,NOS9990,NOS,9990,PEPLUM CARD-TOPS-SWEATER-PIMA,SINGLE PRICE,FULLPRICE,2-6X
CWPOSKTR6H20017,0,CW,CW,PO,R,SKT,6H,KT,SKIRT,ALI,A LINE,MID,MID,312,CG RL APP GIRLS 2-6X,BLACK,Z191DJLS02,CHILDRENS APPAREL,NULL,16.3,NOS9990,NOS,9990,TARTAN SKIRT-BOTTOMS-SKIRT-POLYESTER,SINGLE PRICE,FULLPRICE,2-6X
CWPOSKTG6H20015,0,CW,CW,PO,G,SKT,6H,KT,SKIRT,ALI,A LINE,MID,MID,313,CG RL APP GIRLS 7-16,NAVY-410,Z191DJLS02,CHILDRENS APPAREL,NULL,39.5,NOS9990,NOS,9990,SOLID SKIRT-BOTTOMS-SKIRT-LT WT WOOL,SINGLE PRICE,FULLPRICE,Jul-16
CWPOSKTG6H20016,0,CW,CW,PO,G,SKT,6H,KT,SKIRT,ALI,A LINE,MID,MID,313,CG RL APP GIRLS 7-16,BLACK,Z191DJLS02,CHILDRENS APPAREL,NULL,23.05,NOS9990,NOS,9990,TARTAN SKIRT-BOTTOMS-SKIRT-POLYESTER,SINGLE PRICE,FULLPRICE,Jul-16
CWPOSWER6820082,0,CW,CW,PO,R,SWE,68,SV,SWEATER,FUZ,FULL ZIP,LSL,LONG SLEEVE,312,CG RL APP GIRLS 4-6X,PINK,S204DK07,CHILDRENS APPAREL,NULL,30.33,FAL2020,FAL,2020,HYBRID JKT-TOPS-SWEATER COTTON WOOL BLEND,SINGLE PRICE,PSR,4-6X
CWPOOTWG6020040,0,CW,CW,PO,G,OTW,28,OW,OUTERWEAR,COA,COAT,INS,INSULATED,313,CG RL APP GIRLS 7-16,PINK,O204DK03,CHILDRENS APPAREL,NULL,38.5,FAL2020,FAL,2020,CHANNEL JKT-OUTERWEAR-JACKET POLY PLAINWEAVE,SINGLE PRICE,PSR,S-XL
CWPODRSO3D20114,0,CW,CW,PO,O,DRS,3D,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,311,CG RL APP TODD GIRLS,NAVY-410,K204DK19,CHILDRENS APPAREL,NULL,9.71,FAL2020,FAL,2020,TURTLENECK-DRESSES-KNIT YD STRETCH CTN JRSY,SINGLE PRICE,PSR,2T-4T
CWPODRSR3D20101,0,CW,CW,PO,R,DRS,3D,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,312,CG RL APP GIRLS 2-6X,NAVY-410,K204DK19,CHILDRENS APPAREL,NULL,9.71,FAL2020,FAL,2020,TURTLENECK-DRESSES-KNIT YD STRETCH CTN JRSY,SINGLE PRICE,PSR,4-6X
CWPODRSG3D20095,0,CW,CW,PO,G,DRS,3D,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,313,CG RL APP GIRLS 7-16,NAVY-410,K204DK19,CHILDRENS APPAREL,NULL,12.19,FAL2020,FAL,2020,TURTLENECK-DRESSES-KNIT YD STRETCH CTN JRSY,SINGLE PRICE,PSR,S-XL
CWPODRSG3D20096,0,CW,CW,PO,G,DRS,3D,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,313,CG RL APP GIRLS 7-16,PINK,K204DK17,CHILDRENS APPAREL,NULL,12.36,FAL2020,FAL,2020,STRIPE/SOLID-DRESSES-KNIT YD PONTE,SINGLE PRICE,PSR,S-XL
CWPOKNIY6820158,0,CW,CW,PO,Y,KNI,80,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,323,CB PRL APP BOYS 8-20,GREEN,K204BC22,CHILDRENS APPAREL,NULL,7.9,FAL2020,FAL,2020,LS CN-TOPS-KNIT SEASONAL FLEECE,SINGLE PRICE,PSR,S-XL
CWPOPNTY7620048,0,CW,CW,PO,Y,PNT,BQ,PN,PANTS,ATL,ATHLETIC,N/A,NO SUBCLASS,323,CB PRL APP BOYS 8-20,GREY,K204BC22,CHILDRENS APPAREL,NULL,8,FAL2020,FAL,2020,PO PANT-BOTTOMS-PANT SEASONAL FLEECE,SINGLE PRICE,PSR,S-XL
CWPOSWEY6820096,0,CW,CW,PO,Y,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,323,CB PRL APP BOYS 8-20,GREY,S204BC06,CHILDRENS APPAREL,NULL,21.06,FAL2020,FAL,2020,LS CN-TOPS-SWEATER GLENCOUL,SINGLE PRICE,PSR,S-XL
CWPODRSR3D20103,0,CW,CW,PO,R,DRS,3D,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,312,CG RL APP GIRLS 2-6X,NAVY-410,K204DK20,CHILDRENS APPAREL,NULL,7.03,FAL2020,FAL,2020,KNIT TO WVEN-DRESSES-KNIT ATLANTIC TERRY,SINGLE PRICE,PSR,4-6X
CWPOKNII6820049,0,CW,CW,PO,I,KNI,80,KN,KNIT SHIRTS,PSH,POLO SHIRT,LSL,LONG SLEEVE,320,CB PRL APP BABY BOYS,NAVY-410,KZ204YILS_,CHILDRENS APPAREL,NULL,4.21,NOS2023,NOS,2023,POLO SHIRT-TOPS-KNIT SOLID INTERLOCK,SINGLE PRICE,FULLPRICE,3M-24M
CWPOSMAI9G20020,0,CW,CW,PO,I,SMA,9G,BB,BABY ACCESSORIES,BIB,BIB,N/A,NO SUBCLASS,320,CB PRL APP BABY BOYS,NAVY-410,XFBASY127,CHILDRENS APPAREL,NULL,3.08,NOS9990,NOS,9990,PRINTED BIB-APPAREL ACCESSORIES-BIB PRINTED INTERLOCK,SINGLE PRICE,PSR,ONE SIZE
CWPOSWEI6820061,0,CW,CW,PO,I,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,320,CB PRL APP BABY BOYS,NAVY-410,S214YL10,CHILDRENS APPAREL,NULL,7.46,NOS2023,NOS,2023,CABLE CARDI-TOPS-SWEATER COMBED COTTON,SINGLE PRICE,FULLPRICE,3M-24M
CWPOOTWY6020073,0,CW,CW,PO,Y,OTW,60,OW,OUTERWEAR,BOM,BOMBER,INS,INSULATED,323,CB PRL APP BOYS 8-20,RED,O205BC05,CHILDRENS APPAREL,NULL,19.25,FAL2020,FAL,2020,BSBLL LINER-OUTERWEAR-JACKET SOLID PENNY,SINGLE PRICE,PSR,S-XL
CWPOOTWY2820004,0,CW,CW,PO,Y,OTW,28,OW,OUTERWEAR,COA,COAT,INS,INSULATED,323,CB PRL APP BOYS 8-20,BLACK,O204BC12,CHILDRENS APPAREL,NULL,51.1,FAL2020,FAL,2020,PARKA-OUTERWEAR-COAT PLAINWEAVE POLY,SINGLE PRICE,PSR,S-XL
CWPOWOVB6820100,0,CW,CW,PO,B,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,322,CB PRL APP BOYS 4-7,BLUE,Z204BC01,CHILDRENS APPAREL,NULL,5.35,FAL2020,FAL,2020,LS BD-TOPS-SHIRT NATURAL STRTCH PPLN,SINGLE PRICE,PSR,04-Jul
CWPOSWER6820090,0,CW,CW,PO,R,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,312,CG RL APP GIRLS 4-6X,BEIGE/KHAKI,S204DK06,CHILDRENS APPAREL,NULL,17.67,FAL2020,FAL,2020,ARAN CABLE-TOPS-SWEATER COTTON,SINGLE PRICE,PSR,4-6X
CWPODNMB7720001,0,CW,CW,PO,B,DNM,76,JE,JEANS,SLM,SLIM,N/A,NO SUBCLASS,322,CB PRL APP BOYS 2-7,BLUE,D224BC44,CHILDRENS APPAREL,NULL,11.33,NOS9990,NOS,9990,ELDRIDGE-BOTTOMS-DENIM DENIM,SINGLE PRICE,FULLPRICE,02-Jul
CWPODNMT7720001,0,CW,CW,PO,T,DNM,76,JE,JEANS,SLM,SLIM,N/A,NO SUBCLASS,321,CB PRL APP TODD BOYS,BLUE,R214BC44,CHILDRENS APPAREL,NULL,10.01,NOS9990,NOS,9990,ELDRIDGE-BOTTOMS-DENIM DENIM,SINGLE PRICE,FULLPRICE,2T-4T
CWPODNMY7720001,0,CW,CW,PO,Y,DNM,76,JE,JEANS,SLM,SLIM,N/A,NO SUBCLASS,323,CB PRL APP BOYS 8-20,BLUE,D221BC44,CHILDRENS APPAREL,NULL,12.95,NOS9990,NOS,9990,ELDRIDGE-BOTTOMS-DENIM DENIM,SINGLE PRICE,FULLPRICE,Aug-20
CWPOSWER6820095,0,CW,CW,PO,R,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,312,CG RL APP GIRLS 4-6X,NATURAL-101,S204DK09,CHILDRENS APPAREL,NULL,22.81,FAL2020,FAL,2020,BEAR SWEATER-TOPS-SWEATER COTTON,SINGLE PRICE,PSR,4-6X
CWPOSWEFN820001,0,CW,CW,PO,F,SWE,68,SV,SWEATER,CRD,CARDIGAN,SSL,SHORT SLEEVE,310,CG RL APP BABY GIRLS,NATURAL-101,S204YK07,CHILDRENS APPAREL,NULL,29.14,FAL2020,FAL,2020,SAMPLER CARD-TOPS-SWEATER HEATHER COTTON,SINGLE PRICE,PSR,3M-24M
CWPOJKTT7620005,0,CW,CW,PO,T,OTW,28,OW,OUTERWEAR,COA,COAT,UNL,UNLINED,321,CB PRL APP TODD BOYS,NAVY-410,L194BC01,CHILDRENS APPAREL,NULL,108.48,BSR9990,BSR,9990,LESSONA BLAZ-CLOTHING-JACKET WOOL,SINGLE PRICE,FULLPRICE,2T-4T
CWPOJKTY7620006,0,CW,CW,PO,Y,OTW,28,OW,OUTERWEAR,COA,COAT,UNL,UNLINED,323,CB PRL APP BOYS 8-20,NAVY-410,L194BC01,CHILDRENS APPAREL,NULL,140.8,BSR9990,BSR,9990,LESSONA BLAZ-CLOTHING-JACKET WOOL,SINGLE PRICE,FULLPRICE,Aug-20
CWPOSWEB6820129,0,CW,CW,PO,B,SWE,68,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,322,CB PRL APP BOYS 2-7,NAVY-410,S194YL10,CHILDRENS APPAREL,NULL,8.3,FAL2021,FAL,2021,CABLE CARDI-TOPS-SWEATER COMBED COTTON,SINGLE PRICE,PSR,04-Jul
WMPOOTWN6020104,0,WM,WM,PO,N,OTW,5A,OW,OUTERWEAR,WDB,WINDBREAKER,LND,LINED,211,W PRL APP SPRTSWR,ASSORTED PRE-PACK (SEE TABLE 9,OO204H05,WOMENS APPAREL,NULL,67.7,FAL2020,FAL,2020,RVS QLTD BRC-JACKET COTTON VOILE,SINGLE PRICE,PSR,XXS-XL
WMPOKNINN820493,0,WM,WM,PO,N,KNI,B9,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,PINK,OK204C02,WOMENS APPAREL,NULL,7.25,NOS2023,NOS,2023,JULIE POLO-SKINNY-SHORT SLEEVE-KNIT STRETCH MESH,SINGLE PRICE,FULLPRICE,XXS-XL
WMPOKNINN820494,0,WM,WM,PO,N,KNI,B9,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,YELLOW,OK204C02,WOMENS APPAREL,NULL,7.25,NOS2023,NOS,2023,JULIE POLO-SKINNY-SHORT SLEEVE-KNIT STRETCH MESH,SINGLE PRICE,FULLPRICE,XXS-XL
MNPOWOV1N820276,0,MN,MN,PO,1,WOV,N8,SI,SHIRTS,SPS,SPORT SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,BLUE,ZSC20PFS,MENS APPAREL,NULL,9.84,SUM2023,SUM,2023,O SS BD CHAMBRAY SOLID,SINGLE JAPAN,OUTLET,XS-XXL
MNPOWOV1N820277,0,MN,MN,PO,1,WOV,N8,SI,SHIRTS,SPS,SPORT SHIRT,SSL,SHORT SLEEVE,710,M PRL APP SPRTSWR,NAVY-410,ZSC20PFS,MENS APPAREL,NULL,9.84,SUM2023,SUM,2023,O SS BD CHAMBRAY SOLID,SINGLE JAPAN,OUTLET,XS-XXL
MNPOKNI16820777,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,RED,K194SC25,MENS APPAREL,NULL,8.3,FAL2019,FAL,2019,LSCNM1-LONG SLEEVE-KNIT-RL FLEECE,SINGLE PRICE,PSR,XS-XXL
MNPOKNI16820781,0,MN,MN,PO,1,KNI,68,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREY,K201SC77,MENS APPAREL,NULL,0,NOS2021,NOS,2021,LSCNM1-LONG SLEEVE-KNIT GRAPHIC FLEECE,SINGLE PRICE,PSR,XS-XXL
MNPLKNI16820045,0,MN,MN,PL,1,KNI,68,KN,KNIT SHIRTS,PLO,PULLOVER,LSL,LONG SLEEVE,790,M PURPLE LBL APP SPRTSWR,GREY,K224FC04,MENS APPAREL,NULL,49.45,BSR9990,BSR,9990,LS HENLEY-LONG SLEEVE-KNIT ULTIMATE INTERLOCK,SINGLE PRICE,FULLPRICE,XS-XXL
MNPLKNI16820046,0,MN,MN,PL,1,KNI,68,KN,KNIT SHIRTS,PLO,PULLOVER,LSL,LONG SLEEVE,790,M PURPLE LBL APP SPRTSWR,NATURAL-101,K224FC04,MENS APPAREL,NULL,44.45,BSR9990,BSR,9990,LS HENLEY-LONG SLEEVE-KNIT ULTIMATE INTERLOCK,SINGLE PRICE,FULLPRICE,XS-XXL
MNPLDNM10920006,0,MN,MN,PL,1,DNM,9,JE,JEANS,SLM,SLIM,FUL,FULL LENGTH,790,M PURPLE LBL APP SPRTSWR,BLUE,R231FD09,MENS APPAREL,NULL,169.6,BSR9990,BSR,9990,5PKT SLIM-5-POCKET-DENIM SARTORIAL SELVEDGE,SINGLE PRICE,FULLPRICE,28-42 I2
MNPLSPC27620087,0,MN,MN,PL,2,SPC,76,CL,TAILORED CLOTHING,SPC,SPORTCOAT,DBB,DOUBLE BREASTED,798,M PURPLE LBL APP CLOTHING,NAVY-410,L204PB59 0,MENS APPAREL,NULL,442.2,FAL2020,FAL,2020,KSBDB-SPORTCOAT CORDUROY,SINGLE PRICE,PSR,32-54 A2
WMPOSWEN6820356,0,WM,WM,PO,N,SWE,DW,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,RED,OS204PFS12,WOMENS APPAREL,NULL,9.78,HOL2020,HOL,2020,O CARDIGAN-NEW PIMA CTN JRSY,DUAL PRICE,OUTLET,XS-XL
WMPOSWEN6820362,0,WM,WM,PO,N,SWE,DW,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,GREY,OS204PFS04,WOMENS APPAREL,NULL,36.04,FAL2020,FAL,2020,O BELT RB CRDI,DUAL PRICE,OUTLET,XS-XL
WMPOSWEN6820365,0,WM,WM,PO,N,SWE,C0,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,GREY,OS204PFS01,WOMENS APPAREL,NULL,16.7,HOL2020,HOL,2020,O JULIANNA CN WOOL CASH / CABLE,DUAL PRICE,OUTLET,XXS-XXL
WMPOSHTN6820273,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BLACK,OT214PFS02,WOMENS APPAREL,NULL,15.27,HOL2021,HOL,2021,O ANRW GEORGIA,DUAL PRICE,OUTLET,00-14
WMPOSHTN6820274,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,NAVY-410,OT221PFS02,WOMENS APPAREL,NULL,12.59,SUM2023,SUM,2023,O ANRW GEORGIA BENGAL STRIPE (POPLIN),SINGLE JAPAN,OUTLET,00-18
WMPOKNIN6820256,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,GREY,OK204PFS07,WOMENS APPAREL,NULL,14.89,HOL2020,HOL,2020,O NEW FLC HD - KEELY,DUAL PRICE,OUTLET,XS-XL
WMPOKNIN6820257,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,GREY,OK211PFS07,WOMENS APPAREL,NULL,15.5,SPR2023,SPR,2023,O NEW FLC FZ,SINGLE JAPAN,OUTLET,XS-XL
WMPOKNIN6820259,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,NAVY-410,OK211PFS07,WOMENS APPAREL,NULL,12.37,FAL2021,FAL,2021,O NEW FLC FZ MARTINE,DUAL PRICE,OUTLET,XS-XL
WMPOKNIN6820260,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,GREY,OK204PFS07,WOMENS APPAREL,NULL,10.84,HOL2020,HOL,2020,O NEW FLC CN,DUAL PRICE,OUTLET,XS-XL
WMPOKNIN6820261,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,DARK PURPLE-501,OK204PFS63,WOMENS APPAREL,NULL,16.41,FAL2022,FAL,2022,O ALEXA STRIPE,DUAL PRICE,OUTLET,XXS-XXL
WMPOKNINN820497,0,WM,WM,PO,N,KNI,B9,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,BLUE,OK204PFS01,WOMENS APPAREL,NULL,6.71,FAL2020,FAL,2020,O BIG PP POLO,DUAL PRICE,OUTLET,XS-XL
WMPOKNIN6820263,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,RED,OK204PFS07,WOMENS APPAREL,NULL,12.37,HOL2020,HOL,2020,O NEW FLC FZ - MARTINE,DUAL PRICE,OUTLET,XS-XL
WMPOKNIN6820266,0,WM,WM,PO,N,KNI,FB,KN,KNIT SHIRTS,SWS,SWEATSHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,MEDIUM RED-610,OK204PFS07,WOMENS APPAREL,NULL,11.98,FAL2020,FAL,2020,O NEW FLC HD - KEELY,DUAL PRICE,OUTLET,XS-XL
WMPOSWEN6820368,0,WM,WM,PO,N,SWE,DW,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,NAVY-410,OS204PFS46,WOMENS APPAREL,NULL,12.99,SPR2023,SPR,2023,O PENNY CARDI,SINGLE JAPAN,OUTLET,XS-XL
WMPOSWEN6820369,0,WM,WM,PO,N,SWE,DW,SV,SWEATER,CRD,CARDIGAN,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,GREY,OS234PFS46,WOMENS APPAREL,NULL,16.06,FAL2023,FAL,2023,O PENNY CARDI,SINGLE JAPAN,OUTLET,XXS-XXL
WMPODRSN6820087,0,WM,WM,PO,N,DRS,FA,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BLUE,OE221PFS10,WOMENS APPAREL,NULL,21.25,SPR2023,SPR,2023,O LS HRP DRSS,SINGLE JAPAN,OUTLET,XXS-XXL
WMPOKNIN6820273,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,WHITE,OK234PFS63,WOMENS APPAREL,NULL,18.12,FAL2023,FAL,2023,O ALEXA SOLID,SINGLE JAPAN,OUTLET,XXS-XXL
WMPOKNINN820519,0,WM,WM,PO,N,KNI,CU,KN,KNIT SHIRTS,TSH,T-SHIRT,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,WHITE,OK214PFS57,WOMENS APPAREL,NULL,8.67,FAL2021,FAL,2021,NDL PLORL T,DUAL PRICE,OUTLET,XXS-XXL
WMPOSHTN6820281,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BRIGHT BLUE-430,OT214PFS02,WOMENS APPAREL,NULL,15.27,SUM2023,SUM,2023,O ANRW GEORGIA BENGAL STR,SINGLE JAPAN,OUTLET,00-18
WMPOSHTN6820283,0,WM,WM,PO,N,SHT,DO,SI,SHIRTS,BFS,BUTTON FRONT SHIRT,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,RED,OT215PFS59,WOMENS APPAREL,NULL,12.95,HOL2022,HOL,2022,O GEORGIA,DUAL PRICE,OUTLET,XXS-XXL
WMPOSHTNN820053,0,WM,WM,PO,N,SHT,DN,SI,SHIRTS,BLS,BLOUSE,SSL,SHORT SLEEVE,211,W PRL APP SPRTSWR,RED,OD204PFS43,WOMENS APPAREL,NULL,30.3,FAL2020,FAL,2020,O SS ASTR TP,DUAL PRICE,OUTLET,XXS-XL
WMPODRSN6820089,0,WM,WM,PO,N,DRS,FA,DR,DRESSES,DAD,DAY DRESS,LSL,LONG SLEEVE,211,W PRL APP SPRTSWR,BEIGE/KHAKI,OT234PFS37,WOMENS APPAREL,NULL,25.6,FAL2023,FAL,2023,O NLS GWNTH DR,SINGLE JAPAN,OUTLET,00-18
MNPOOTW16020359,0,MN,MN,PO,1,OTW,28,OW,OUTERWEAR,COA,COAT,INS,INSULATED,710,M PRL APP SPRTSWR,NAVY-410,O204SC19,MENS APPAREL,NULL,52.23,NOS2021,NOS,2021,WALKING COAT-LINED-JACKET MATTE FINE POLY,SINGLE PRICE,PSR,XS-XXL
MNPOOTW1N220046,0,MN,MN,PO,1,OTW,N2,OW,OUTERWEAR,VST,VEST,LND,LINED,710,M PRL APP SPRTSWR,NAVY-410,O204SC19,MENS APPAREL,NULL,39.78,FAL2020,FAL,2020,NEWBURY VEST-LINED-VEST MATTE FINE POLY,SINGLE PRICE,PSR,XS-XXL
MNPOOTW16020360,0,MN,MN,PO,1,OTW,60,OW,OUTERWEAR,BOM,BOMBER,LND,LINED,710,M PRL APP SPRTSWR,BLACK,O204SC19,MENS APPAREL,NULL,53.03,NOS2021,NOS,2021,HENSON HOOD-LINED-JACKET MATTE FINE POLY,SINGLE PRICE,PSR,XS-XXL
MNPOOTW16020362,0,MN,MN,PO,1,OTW,7I,OW,OUTERWEAR,SPC,SPORTCOAT,N/A,NO SUBCLASS,710,M PRL APP SPRTSWR,NAVY-410,O204SC19,MENS APPAREL,NULL,50.49,NOS2021,NOS,2021,QUILTED SC-LINED-JACKET MATTE FINE POLY,SINGLE PRICE,PSR,XS-XXL
MNPOOTW16020364,0,MN,MN,PO,1,OTW,60,OW,OUTERWEAR,FJK,FIELD JACKET,LND,LINED,710,M PRL APP SPRTSWR,NAVY-410,O204SC19,MENS APPAREL,NULL,51.41,FAL2020,FAL,2020,NEWBURY JKT-LINED-JACKET MATTE FINE POLY,SINGLE PRICE,PSR,XS-XXL
MNPOSWE16820447,0,MN,MN,PO,1,SWE,68,SV,SWEATER,PLO,PULLOVER,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,GREY,S204SC23,MENS APPAREL,NULL,17.4,NOS2023,NOS,2023,LSDRIVERHZPP-LONG SLEEVE-SWEATER COTTON CABLE,SINGLE PRICE,FULLPRICE,XS-XXL
MNPOPNT14G20190,0,MN,MN,PO,1,PNT,4G,PN,PANTS,FFR,FLAT FRONT,N/A,NO SUBCLASS,710,M PRL APP SPRTSWR,BEIGE/KHAKI,R204SC83,MENS APPAREL,NULL,30.69,FAL2020,FAL,2020,RFGICHINOP-FLAT-PANT BEDFORD CHINO,SINGLE PRICE,PSR,28-44 B2
MAPOHGS0J420326,0,MA,MA,PO,0,HGS,J4,HW,HEADWEAR,HAT,HAT,CAP,CAP,710,M PRL APP SPRTSWR,PINK,H204SC98P,MENS APPAREL,NULL,3.69,NOS2023,NOS,2023,CLS SPRT CAP-HAT NEW BOND CHINO,SINGLE PRICE,FULLPRICE,ONE SIZE
MNPGKNI16820036,0,MN,MN,PG,1,OTW,7I,OW,OUTERWEAR,SPC,SPORTCOAT,N/A,NO SUBCLASS,781,M POLO GOLF APP,NAVY-410,K204GC11,MENS APPAREL,NULL,54.78,NOS2021,NOS,2021,LS KNT BLAZR-LONG SLEEVE-KNIT DOUBLE KNIT TECH,SINGLE PRICE,PSR,XS-XXL
MNPGKNI1N820055,0,MN,MN,PG,1,KNI,N8,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,781,M POLO GOLF APP,BLUE,K204GB15,MENS APPAREL,NULL,13.55,NOS2021,NOS,2021,SSKCPF BEAR-SHORT SLEEVE-KNIT PERFORMANCE PIQUE,SINGLE PRICE,PSR,XS-XXL
MNPGKNI1N820056,0,MN,MN,PG,1,KNI,N8,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,781,M POLO GOLF APP,WHITE,K204GB15,MENS APPAREL,NULL,13.55,NOS2021,NOS,2021,SSKCPF BEAR-SHORT SLEEVE-KNIT PERFORMANCE PIQUE,SINGLE PRICE,PSR,XS-XXL
MNPGKNI1N820057,0,MN,MN,PG,1,KNI,N8,KN,KNIT SHIRTS,PSH,POLO SHIRT,SSL,SHORT SLEEVE,781,M POLO GOLF APP,NAVY-410,K204GB15,MENS APPAREL,NULL,13.55,NOS2021,NOS,2021,SSKCPF BEAR-SHORT SLEEVE-KNIT PERFORMANCE PIQUE,SINGLE PRICE,PSR,XS-XXL
MNPOWOV16820896,0,MN,MN,PO,1,WOV,68,SI,SHIRTS,SPS,SPORT SHIRT,LSL,LONG SLEEVE,710,M PRL APP SPRTSWR,BLUE,Z204SC31,MENS APPAREL,NULL,10.22,FAL2020,FAL,2020,CLBDPKS-LONG SLEEVE-SPORT SHIRT OXFORD,SINGLE PRICE,PSR,XS-XXL
